employee_id,review_date,review_type,reviewer_id,technical_score,communication_score,leadership_score,initiative_score,teamwork_score,quality_score,comments
1931,2024-05-06,quarterly,2002,4.3,4.4,3.8,4.0,3.9,3.5,South stuff suffer open major almost end.
1931,2024-11-13,quarterly,2010,4.0,4.3,3.5,4.2,4.9,3.5,Cut during hotel rise accept watch yes.
1931,2024-04-15,quarterly,2006,4.2,4.4,3.8,3.8,4.2,3.7,Thus president manager whom responsibility anyone.
1932,2024-05-17,quarterly,2007,4.3,4.1,3.3,4.3,4.4,4.8,Why investment buy sure form wonder carry.
1932,2024-08-17,quarterly,2005,3.6,4.9,3.1,3.9,4.8,3.6,Institution think campaign evening.
1932,2024-07-11,quarterly,2007,3.8,4.2,4.0,4.3,3.5,5.0,Thus rather nor middle figure support single.
1932,2024-05-29,quarterly,2001,4.1,4.7,3.1,3.2,4.9,4.7,Story part level safe.
1933,2024-01-16,quarterly,2008,4.9,4.0,3.2,3.8,4.7,4.8,Audience oil area.
1933,2024-12-11,quarterly,2004,3.9,3.6,3.5,3.7,3.7,3.5,Late mind visit.
1933,2024-04-10,quarterly,2004,4.3,4.0,4.1,3.6,4.1,4.5,Kid serve discussion finally many during.
1933,2024-06-05,quarterly,2002,4.9,3.9,3.3,4.2,4.2,4.6,Discussion off wide never everybody decision off.
1934,2024-05-03,quarterly,2004,3.7,4.0,3.7,4.0,4.8,3.8,Her attack despite body where glass call.
1934,2024-09-13,quarterly,2002,4.5,4.0,3.2,3.9,3.8,4.2,Pm pressure report grow attack beautiful total.
1934,2024-09-11,quarterly,2004,4.8,3.9,3.6,3.8,3.6,4.6,Cultural government feel.
1934,2024-10-17,quarterly,2005,3.7,3.6,4.3,3.5,4.3,4.5,Official coach officer.
1935,2024-01-25,quarterly,2006,3.8,4.8,4.0,4.4,4.8,4.4,Finish large person star.
1935,2024-01-15,quarterly,2006,4.5,4.6,3.8,3.7,4.7,4.6,Set cause newspaper report quickly.
1935,2024-06-30,quarterly,2004,4.1,4.5,3.3,3.3,4.4,4.2,System already plan story success model.
1935,2024-05-04,quarterly,2004,4.3,4.4,3.6,4.0,4.9,3.7,Thus sit story admit.
1936,2024-03-23,quarterly,2003,3.6,4.0,3.2,4.3,3.6,4.5,Partner wind nearly move expert protect present.
1936,2024-01-09,quarterly,2001,3.7,4.2,3.3,4.4,4.5,3.8,Beyond cultural draw real nothing daughter perhaps.
1936,2024-09-22,quarterly,2005,4.1,4.4,4.4,4.2,4.7,4.6,Relationship Congress sell drug cold above business.
1936,2024-12-28,quarterly,2002,3.8,3.7,4.1,3.3,4.8,4.9,Nice nearly bring development term.
1937,2024-01-31,quarterly,2009,4.2,3.9,4.1,4.3,4.8,4.2,Meeting argue just last success manage or.
1937,2024-09-30,quarterly,2010,4.0,4.4,4.3,3.4,3.5,4.3,Need care almost direction two most work.
1937,2024-06-21,quarterly,2006,4.3,4.2,3.8,3.7,3.8,3.8,Sound especially group person traditional draw.
1937,2024-11-20,quarterly,2002,4.1,4.9,3.8,3.2,4.5,4.3,Decide actually just.
1938,2024-07-24,quarterly,2010,5.0,4.4,3.7,3.6,4.4,3.6,Book the college service line up her.
1938,2024-05-12,quarterly,2008,4.8,4.0,4.1,3.8,4.7,4.7,Ask type example success live else guy.
1938,2024-09-26,quarterly,2009,3.5,4.2,3.4,4.0,4.8,4.7,First laugh she green rest.
1938,2024-11-09,quarterly,2009,3.7,3.8,3.3,3.1,3.9,3.9,Question we million certainly task.
1939,2024-02-24,quarterly,2003,4.0,4.0,3.5,3.7,4.2,5.0,Pressure way of any both minute.
1939,2024-02-10,quarterly,2001,4.0,3.8,3.5,4.0,4.3,3.7,Standard fire item throw.
1939,2024-11-01,quarterly,2004,4.9,4.3,3.2,3.2,4.3,4.5,Myself general floor into save.
1939,2024-07-11,quarterly,2003,4.3,4.6,3.8,3.5,4.7,3.7,Power art including.
1940,2024-12-02,quarterly,2009,3.9,4.2,4.5,4.1,4.9,4.3,Across part dark same yeah teacher development.
1940,2024-06-17,quarterly,2006,3.8,3.6,3.6,4.2,3.7,4.8,Reflect concern machine meeting into eat.
1940,2024-08-30,quarterly,2004,3.8,3.5,4.2,3.6,4.1,4.8,Second tonight heavy read take.
1940,2024-10-28,quarterly,2001,4.5,4.5,3.6,4.1,3.8,3.6,Official each perhaps though catch shoulder later.
1941,2024-05-11,quarterly,2002,4.6,4.5,4.5,4.5,4.4,4.0,First thing front like.
1941,2024-07-25,quarterly,2004,3.5,3.9,3.3,3.2,3.8,4.5,I movement account policy.
1941,2024-11-08,quarterly,2004,4.2,4.4,4.5,3.0,4.9,4.2,Which yet school traditional.
1941,2024-06-29,quarterly,2004,3.5,3.6,3.8,3.2,3.6,3.5,Help professor section hope.
1942,2024-03-03,quarterly,2006,4.3,3.6,3.2,3.1,3.8,3.9,Training help very when economy individual south.
1942,2024-12-12,quarterly,2005,3.7,4.1,3.4,3.7,3.7,4.8,Plan agency range general year.
1942,2024-07-01,quarterly,2006,3.6,4.1,3.5,3.2,4.5,3.5,Serious sell reason including benefit yard country.
1942,2024-02-17,quarterly,2004,4.1,4.9,3.7,4.0,3.7,4.7,Choice rich week bed some white value reduce.
1943,2024-02-24,quarterly,2003,4.9,4.6,3.1,3.5,4.3,4.5,Send a voice your hot give rate.
1943,2024-04-07,quarterly,2010,3.5,3.9,4.0,4.1,3.5,5.0,Treatment guess game everything.
1943,2024-11-23,quarterly,2002,4.4,4.6,4.2,4.3,4.3,4.7,Party five today thousand trouble beat she.
1943,2024-01-20,quarterly,2005,3.9,4.2,4.4,3.7,5.0,4.5,Girl different data trip measure.
1944,2024-06-16,quarterly,2009,4.7,4.7,3.7,3.4,3.8,5.0,Course property that across worker often sense.
1944,2024-05-27,quarterly,2005,3.6,4.9,3.5,3.1,4.8,4.1,Kitchen interview soldier once join cause.
1944,2024-03-16,quarterly,2006,4.1,4.7,3.4,3.8,3.8,3.7,Single soldier arrive individual.
1944,2024-11-26,quarterly,2007,4.5,4.7,3.9,3.9,3.9,4.9,Imagine movie history whether decision just anything.
1945,2024-09-21,quarterly,2001,3.6,4.8,4.3,3.1,4.8,4.0,Station wall company after color gun keep.
1945,2024-07-21,quarterly,2009,3.6,4.4,3.0,3.1,3.9,4.7,Social policy house usually professor hotel back dark.
1945,2024-01-07,quarterly,2007,4.0,4.3,3.0,3.1,3.6,3.9,Family among light season whose charge show.
1945,2024-04-01,quarterly,2001,3.9,4.1,4.3,3.4,4.2,4.3,Red if participant middle special.
1946,2024-10-31,quarterly,2004,3.9,5.0,4.2,3.5,4.0,3.5,Example ball bed southern dream table religious.
1946,2024-11-29,quarterly,2009,4.4,3.7,3.4,3.6,4.0,4.1,Director believe require.
1946,2024-09-24,quarterly,2002,4.9,4.3,4.0,3.9,4.6,3.6,Hold dog heart condition.
1946,2024-10-18,quarterly,2009,3.7,4.5,3.2,4.2,4.0,4.5,Model guy fish authority.
1947,2024-10-18,quarterly,2006,3.6,4.5,3.6,3.5,3.5,3.9,Mouth former past.
1947,2024-12-25,quarterly,2006,4.9,4.2,4.3,4.3,4.7,3.9,Charge time goal shake bit ability.
1947,2024-05-01,quarterly,2007,4.5,4.2,4.2,4.3,5.0,4.5,Interview already room similar section science so.
1947,2024-03-11,quarterly,2004,4.7,4.7,3.2,3.1,4.9,3.8,Through fast opportunity PM kind partner.
1948,2024-05-10,quarterly,2003,4.6,3.7,3.7,3.7,3.7,4.0,Memory plant black state here.
1948,2024-11-14,quarterly,2007,3.6,4.3,4.4,3.4,4.4,3.9,Top everyone who indicate.
1948,2024-08-31,quarterly,2009,4.4,4.6,3.4,3.5,4.9,4.3,Nation explain would them determine still training.
1948,2024-06-16,quarterly,2003,4.3,4.7,4.3,4.3,4.7,4.8,Argue concern raise check deep modern.
1949,2024-03-16,quarterly,2003,3.9,4.6,4.0,4.2,4.9,4.4,Entire effect structure leave song politics.
1949,2024-01-06,quarterly,2003,4.7,4.2,4.1,4.5,3.6,4.8,Series pattern hear college product agent get.
1949,2024-12-27,quarterly,2005,5.0,4.9,3.9,3.5,4.8,4.4,Subject its behind.
1949,2024-07-29,quarterly,2005,4.1,4.8,4.3,3.4,4.1,4.8,Doctor develop current business shake effort.
1950,2024-08-11,quarterly,2010,3.7,4.6,3.8,4.3,4.3,4.3,Ground save at none son need.
1950,2024-03-05,quarterly,2008,4.6,4.2,4.0,4.0,4.2,4.7,Send often church star conference.
1950,2024-09-17,quarterly,2010,4.2,3.8,3.8,3.5,3.9,3.7,Authority skill Congress meeting teacher quite catch.
1950,2024-11-24,quarterly,2002,4.3,4.8,3.7,3.6,4.8,4.4,Their natural build spring indicate involve.
1951,2024-05-09,quarterly,2005,4.2,4.7,3.6,4.0,4.1,3.6,Surface service local.
1951,2024-03-29,quarterly,2010,3.6,3.7,3.3,3.5,4.1,3.9,Everything truth as thought.
1951,2024-04-24,quarterly,2006,4.4,4.5,3.3,3.7,4.8,4.2,Approach stand read collection animal.
1951,2024-10-20,quarterly,2001,4.3,4.0,4.1,3.7,4.4,3.5,Main outside sport small.
1952,2024-04-03,quarterly,2006,4.8,4.2,4.2,4.2,4.6,4.5,Discover whether fast serve use win quickly.
1952,2024-03-31,quarterly,2007,4.2,4.5,4.3,4.2,4.2,4.2,Politics great decision once entire successful no.
1952,2024-05-18,quarterly,2002,3.9,4.0,3.7,4.3,4.9,3.6,Affect different ago improve effort benefit news.
1952,2024-09-11,quarterly,2006,5.0,4.6,4.0,3.5,4.9,3.9,Stop opportunity another floor after.
1953,2024-01-23,quarterly,2005,3.6,4.7,3.9,3.9,4.3,4.2,Visit memory many black once.
1953,2024-11-20,quarterly,2006,3.7,4.1,3.9,3.7,4.9,3.9,Brother by deep major bit pass.
1953,2024-07-06,quarterly,2009,3.9,4.0,3.5,4.0,4.2,4.9,Eye like real nothing reality.
1953,2024-07-02,quarterly,2007,3.8,4.7,4.0,4.5,3.5,4.9,Machine edge research ahead.
1954,2024-10-02,quarterly,2006,3.5,4.3,3.5,3.3,3.5,4.2,Ground month threat reach trip.
1954,2024-07-24,quarterly,2008,4.9,4.2,3.8,4.1,4.7,4.2,Forget value senior long sit out.
1954,2024-06-06,quarterly,2010,4.0,4.3,3.8,3.1,4.6,4.4,Watch kind despite her around factor.
1954,2024-12-08,quarterly,2005,4.8,4.8,4.1,4.0,4.1,4.1,Enjoy challenge next myself cover might decision.
1955,2024-09-05,quarterly,2004,4.1,4.1,3.9,3.0,4.5,4.7,Green tax so question.
1955,2024-08-15,quarterly,2007,4.5,4.0,3.8,4.0,4.7,4.9,Example fill ok similar bring adult how similar.
1955,2024-05-07,quarterly,2005,3.8,4.0,3.1,3.7,4.7,4.7,Window health ready issue night water very.
1955,2024-03-25,quarterly,2007,4.0,4.2,4.3,3.7,4.3,3.7,Interview hundred model least.
1956,2024-02-28,quarterly,2008,3.7,5.0,3.8,3.1,3.7,3.8,Strong network eat each history.
1956,2024-04-13,quarterly,2007,4.4,3.5,4.3,3.7,3.8,4.4,Particular these middle sense.
1956,2024-03-26,quarterly,2006,3.6,4.1,3.1,3.6,4.2,3.6,Decide person within.
1956,2024-04-03,quarterly,2010,4.3,3.8,3.7,3.1,4.3,3.8,Happen scientist think however miss Mr generation Congress.
1957,2024-11-08,quarterly,2005,4.7,4.4,3.2,4.4,4.2,3.8,Student they face ten behavior effect special.
1957,2024-07-08,quarterly,2007,4.4,4.6,4.1,3.4,3.9,4.3,Lay forget road cut thank.
1957,2024-06-23,quarterly,2002,4.5,4.5,4.0,4.4,4.4,3.7,Already set well always work learn attack.
1957,2024-04-30,quarterly,2003,4.4,4.0,4.4,3.1,3.6,3.7,Statement hope team offer watch do.
1958,2024-05-29,quarterly,2003,4.3,5.0,4.4,3.4,4.9,4.4,Sister all customer reach.
1958,2024-01-09,quarterly,2002,5.0,4.5,3.0,3.3,3.8,4.7,Like training husband tough role benefit.
1958,2024-01-20,quarterly,2001,5.0,4.4,3.6,3.6,4.1,4.4,Tend after special relationship market this investment.
1958,2024-09-05,quarterly,2003,3.8,4.9,3.4,3.3,4.5,4.6,Three all talk treatment source.
1959,2024-12-14,quarterly,2006,4.8,4.5,4.3,3.4,3.7,4.3,Produce media product soon quality interesting type.
1959,2024-08-16,quarterly,2007,3.9,4.6,3.4,3.9,4.4,4.0,Hit media Congress improve.
1959,2024-04-29,quarterly,2004,3.5,5.0,3.3,3.7,4.7,4.5,Budget enough teacher keep.
1959,2024-08-03,quarterly,2002,5.0,4.4,4.2,3.6,4.0,4.9,Last tree wait his speak reason.
1960,2024-08-01,quarterly,2006,4.0,3.7,3.7,3.9,3.9,4.8,Network century show style.
1960,2024-03-05,quarterly,2005,4.5,4.6,3.4,3.7,4.1,4.3,Serve perhaps summer meeting treatment clearly officer.
1960,2024-09-18,quarterly,2008,4.6,4.2,4.3,4.1,4.8,4.3,Ask these ago morning beyond receive quality night.
1960,2024-05-09,quarterly,2005,4.8,3.6,3.3,3.8,4.2,3.7,Cover require article some Democrat tonight.
1961,2024-03-19,quarterly,2008,4.2,4.2,3.8,4.4,3.6,3.9,Morning happy idea management.
1961,2024-07-10,quarterly,2008,4.1,4.8,4.2,3.9,4.8,4.9,Itself performance eight natural.
1961,2024-12-24,quarterly,2007,4.0,4.8,3.4,4.1,4.2,3.6,Even figure above second.
1961,2024-04-15,quarterly,2009,3.6,3.5,3.0,3.1,4.8,4.2,Six hard and.
1962,2024-04-02,quarterly,2002,4.4,3.7,4.2,3.4,4.7,3.9,Anything institution why American.
1962,2024-10-25,quarterly,2001,5.0,3.8,3.5,3.8,3.6,4.4,Main once model claim run me together see.
1962,2024-04-28,quarterly,2004,4.7,4.0,3.1,3.3,3.8,3.6,Law deal environment yet.
1962,2024-10-03,quarterly,2002,3.5,3.7,3.5,3.5,4.1,4.8,Office scientist chance tell boy system turn.
1963,2024-07-05,quarterly,2002,4.7,4.2,4.0,4.1,4.6,5.0,Speech impact station focus every.
1963,2024-10-11,quarterly,2008,3.9,3.8,4.4,3.7,4.1,3.5,Meet structure student reduce vote whose.
1963,2024-04-04,quarterly,2008,5.0,3.5,4.4,4.1,4.6,5.0,Travel travel style follow wind seat central.
1963,2024-09-08,quarterly,2008,3.8,3.8,4.3,3.7,4.5,3.6,Area involve southern least next crime husband should.
1964,2024-02-11,quarterly,2001,3.6,4.8,3.4,3.3,3.7,4.7,Face difference after article under go west.
1964,2024-01-23,quarterly,2009,4.4,3.7,4.3,4.4,4.5,3.9,Family cut between.
1964,2024-09-21,quarterly,2001,4.1,3.8,3.6,3.4,4.5,4.1,Suggest let challenge simply a book.
1964,2024-03-01,quarterly,2007,3.6,4.9,3.5,3.1,4.9,3.9,Offer religious read bill involve scientist for.
1965,2024-06-08,quarterly,2009,4.6,4.8,4.2,3.1,4.7,4.6,Condition recent church result true.
1965,2024-09-24,quarterly,2001,5.0,3.5,3.5,3.1,4.8,4.6,Decision natural beyond training imagine.
1965,2024-06-03,quarterly,2002,4.6,4.4,3.5,4.5,4.8,4.9,Usually collection this alone.
1965,2024-10-13,quarterly,2007,3.6,4.9,3.7,3.9,3.8,4.8,Find week how worker discussion at.
1966,2024-07-17,quarterly,2005,4.7,5.0,3.7,3.7,4.2,3.6,Yet evening lot friend approach.
1966,2024-04-19,quarterly,2006,3.9,4.3,4.3,3.6,4.0,4.0,Southern writer mention wonder and daughter.
1966,2024-08-28,quarterly,2005,3.8,4.0,4.3,4.1,4.1,4.8,Hospital traditional floor.
1966,2024-11-04,quarterly,2009,4.1,3.7,4.1,3.7,4.8,4.8,Allow spend hotel ask either reduce.
1967,2024-12-04,quarterly,2009,3.7,4.7,3.2,3.2,4.3,4.7,Difficult tend choice side area sport it.
1967,2024-06-19,quarterly,2002,4.1,4.1,3.8,4.4,4.4,4.5,Image follow pretty food save condition.
1967,2024-03-01,quarterly,2006,4.0,4.2,3.8,3.6,4.6,4.1,Will box television within everyone friend red war.
1967,2024-07-13,quarterly,2006,4.8,3.9,4.1,3.1,3.9,5.0,Tree letter program hand threat dream.
1968,2024-07-20,quarterly,2003,4.4,4.9,4.1,4.1,4.2,4.4,Well laugh cost.
1968,2024-03-27,quarterly,2009,4.3,4.5,4.3,3.1,4.7,3.8,Simply kitchen newspaper very president his.
1968,2024-05-18,quarterly,2009,4.5,5.0,4.3,3.6,3.9,4.4,Strategy card book budget key year.
1968,2024-05-15,quarterly,2008,3.6,3.7,3.1,4.1,4.5,3.7,Word across who choose watch already.
1969,2024-06-03,quarterly,2003,4.8,4.9,3.7,3.6,4.3,4.2,Manage something eye camera course up only.
1969,2024-11-21,quarterly,2001,3.6,4.3,4.4,3.3,4.0,4.2,Operation pretty usually fish however character human.
1969,2024-05-01,quarterly,2004,4.4,4.5,3.7,3.6,3.7,3.6,Agent him cost program as beautiful.
1969,2024-11-06,quarterly,2005,3.7,4.2,3.1,3.1,4.7,4.1,Their land weight away one listen minute onto.
1970,2024-03-25,quarterly,2002,4.5,4.8,3.5,4.4,4.6,4.3,Strong common sort environment.
1970,2024-12-03,quarterly,2001,3.5,4.2,3.7,3.4,4.3,5.0,Southern free position protect person.
1970,2024-07-10,quarterly,2006,4.2,3.7,3.9,4.4,4.2,3.6,Reach born visit indicate become everyone.
1970,2024-05-26,quarterly,2007,4.2,4.5,3.9,3.2,4.7,4.3,Floor voice source it.
1971,2024-05-10,quarterly,2004,3.9,4.8,3.4,3.0,4.5,4.7,Character center suggest so total.
1971,2024-10-27,quarterly,2002,4.0,4.2,3.3,3.5,4.2,3.8,Although put believe writer blue month board.
1971,2024-08-14,quarterly,2007,4.9,4.2,4.5,4.2,3.6,4.3,Authority next evening similar new they.
1971,2024-09-12,quarterly,2010,3.7,4.5,3.1,3.9,4.7,4.7,East should way network share.
1972,2024-12-01,quarterly,2008,4.4,4.7,3.9,4.3,5.0,4.3,Special thus middle maintain.
1972,2024-12-25,quarterly,2002,3.8,4.7,3.5,3.6,3.7,4.3,Economic road miss adult middle southern part activity.
1972,2024-11-27,quarterly,2007,3.6,3.5,3.8,3.1,4.0,4.7,Among building administration describe Republican agent yes.
1972,2024-08-02,quarterly,2001,4.7,4.8,4.3,3.3,3.6,4.5,Reason throw fund wonder.
1973,2024-10-02,quarterly,2004,4.2,3.8,3.6,3.5,4.0,4.8,Game political result price special.
1973,2024-08-17,quarterly,2002,4.0,4.1,4.3,4.1,4.2,4.1,Also continue black door attention in increase field.
1973,2024-01-09,quarterly,2010,4.1,4.7,3.5,4.3,4.9,4.6,Whether avoid tree they.
1973,2024-12-17,quarterly,2007,4.8,3.6,4.2,3.4,4.8,4.3,While stop simply certain boy relationship.
1974,2024-10-08,quarterly,2004,4.9,4.7,3.9,3.3,4.8,4.0,Not tell however city lead speak.
1974,2024-08-29,quarterly,2009,5.0,4.9,3.6,3.4,4.4,4.3,Statement situation enjoy top right out suggest.
1974,2024-05-30,quarterly,2008,4.7,4.7,4.4,4.3,4.2,3.6,Technology chance each.
1974,2024-01-31,quarterly,2009,4.9,4.5,3.4,3.2,3.6,3.6,Seat hard why government resource.
1975,2024-12-04,quarterly,2001,4.2,4.0,3.4,3.4,4.9,4.9,Service hospital make team.
1975,2024-07-17,quarterly,2010,3.8,3.5,3.0,3.6,3.8,4.7,Benefit age woman perhaps support field until now.
1975,2024-10-19,quarterly,2007,3.5,4.3,4.0,4.4,4.2,3.6,Fact beyond establish always history then.
1975,2024-10-01,quarterly,2005,4.3,4.8,3.4,3.6,4.7,3.9,There couple thought shoulder suggest age you.
1976,2024-04-15,quarterly,2008,4.8,5.0,4.0,4.4,4.6,4.7,True history behind control better design term.
1976,2024-05-21,quarterly,2001,3.9,3.5,3.7,3.8,3.5,4.8,Majority fly however mean actually follow.
1976,2024-07-14,quarterly,2007,3.9,3.7,3.3,4.0,4.7,4.0,Office fine who million hard.
1976,2024-09-03,quarterly,2001,4.8,3.7,3.9,4.4,4.0,4.2,Subject push listen most north.
1977,2024-12-26,quarterly,2005,4.2,4.9,3.8,3.0,3.9,4.2,By commercial item him herself cultural have.
1977,2024-12-21,quarterly,2001,4.1,4.3,3.8,4.2,4.2,4.0,Increase center learn read catch increase door south.
1977,2024-07-01,quarterly,2004,3.8,4.1,3.2,3.8,3.6,4.8,Discuss effect mother party parent sell.
1977,2024-05-13,quarterly,2001,3.7,4.0,3.4,3.1,4.7,4.3,Play like night security week claim.
1978,2024-10-31,quarterly,2008,4.5,5.0,3.5,4.1,3.7,5.0,Thus adult team market.
1978,2024-09-20,quarterly,2010,4.6,3.7,3.8,3.4,4.3,4.0,Inside nor guy.
1978,2024-12-21,quarterly,2002,4.7,3.7,3.0,4.1,4.7,4.2,Card hit serve.
1978,2024-04-21,quarterly,2001,5.0,4.6,3.6,3.5,4.4,4.9,Lawyer since project everyone yes.
1979,2024-11-21,quarterly,2004,3.8,4.7,3.7,4.1,3.7,4.7,Recent perform air describe wear.
1979,2024-10-12,quarterly,2009,4.4,4.9,3.4,3.3,4.2,4.4,Still issue production interview.
1979,2024-07-01,quarterly,2001,4.4,3.7,3.6,4.3,4.4,4.1,Pm thousand instead main seat likely position.
1979,2024-02-22,quarterly,2001,4.1,3.8,4.2,3.7,3.7,4.7,Republican best product.
1980,2024-01-24,quarterly,2002,3.8,3.8,4.3,3.9,3.7,4.0,Ability discover economy score suffer.
1980,2024-03-08,quarterly,2002,4.4,4.8,3.6,3.4,3.8,3.9,Adult be national light little per.
1980,2024-05-14,quarterly,2007,4.0,4.5,3.1,3.5,4.6,4.0,Could value usually central foot.
1980,2024-08-17,quarterly,2010,5.0,3.9,4.4,3.8,3.7,3.5,Wait can enough growth share.
1981,2024-07-04,quarterly,2009,4.4,5.0,4.4,3.6,3.8,4.5,Show lay edge knowledge fund close blood.
1981,2024-11-08,quarterly,2002,4.3,4.4,3.9,4.3,4.7,3.9,Moment general behavior very example finally yet.
1981,2024-03-29,quarterly,2001,3.7,3.5,3.2,4.2,3.9,3.8,Couple discover still represent move my.
1981,2024-07-15,quarterly,2009,4.3,4.6,3.2,3.9,3.5,3.7,Computer six serve somebody experience.
1982,2024-05-08,quarterly,2001,4.4,4.6,3.2,3.0,3.5,4.7,Reality onto night happy me order language little.
1982,2024-12-07,quarterly,2004,4.7,4.3,3.7,3.6,4.3,4.2,Office weight stop radio concern future.
1982,2024-02-20,quarterly,2008,4.5,4.1,4.1,3.7,4.2,4.3,Change wind fish.
1982,2024-06-07,quarterly,2007,4.9,3.8,3.8,3.5,5.0,4.2,System require region listen.
1983,2024-04-22,quarterly,2009,3.6,4.3,3.8,4.4,3.8,4.8,Second knowledge laugh professor attention year.
1983,2024-08-09,quarterly,2001,4.3,3.5,3.9,4.5,4.3,3.9,Skin democratic increase try their thank for.
1983,2024-10-06,quarterly,2008,3.6,4.5,3.5,3.8,4.9,3.7,Sister foreign size career win.
1983,2024-02-14,quarterly,2001,4.3,4.5,4.3,4.0,4.9,4.8,Friend just director plan which appear peace.
1984,2024-06-27,quarterly,2007,4.2,4.9,4.0,3.8,4.5,4.8,Management number case push measure.
1984,2024-10-30,quarterly,2009,4.9,4.1,3.0,4.2,4.8,4.8,Here store factor whether want there quickly now.
1984,2024-10-01,quarterly,2009,4.5,4.3,4.3,3.2,4.4,4.0,Network place special some after nearly population.
1984,2024-01-10,quarterly,2003,4.1,4.3,3.4,3.5,4.9,4.1,Best eight mean.
1985,2024-06-07,quarterly,2002,4.5,4.4,3.2,3.4,4.5,4.4,Other house floor focus follow future.
1985,2024-04-08,quarterly,2008,5.0,4.2,3.3,3.1,3.6,3.8,Short seven north huge better recently provide source.
1985,2024-09-14,quarterly,2009,4.6,4.4,4.4,3.5,4.6,3.9,Account require piece good reason too evening.
1985,2024-09-12,quarterly,2009,5.0,4.3,3.1,4.2,4.9,4.8,Low pull political theory.
1986,2024-10-06,quarterly,2009,3.9,3.9,4.4,3.5,4.1,4.5,When interest region campaign father might table wear.
1986,2024-05-14,quarterly,2003,4.1,3.8,3.3,4.0,4.3,3.5,Lead only choice forward.
1986,2024-03-10,quarterly,2007,4.6,4.1,3.1,4.4,4.4,4.4,Ten eight serve dog discussion.
1986,2024-06-16,quarterly,2005,3.8,3.5,3.7,3.8,4.8,3.8,Health language machine know economy reveal star.
1987,2024-05-30,quarterly,2009,3.8,5.0,4.2,4.1,4.8,4.2,Mother lot answer program across remember.
1987,2024-08-17,quarterly,2003,4.1,4.8,3.8,3.7,3.9,4.8,Out either like local picture rate.
1987,2024-03-11,quarterly,2006,4.7,4.0,3.8,4.0,3.9,4.6,Ahead small be produce office along success.
1987,2024-06-02,quarterly,2004,4.6,3.9,3.3,4.5,4.8,4.5,Thought without page marriage protect listen.
1988,2024-11-04,quarterly,2007,5.0,3.9,3.9,3.4,4.6,3.9,Least seek color should.
1988,2024-05-23,quarterly,2002,4.2,4.3,3.7,4.1,3.6,4.5,Institution prevent each writer anyone child.
1988,2024-10-21,quarterly,2010,4.2,4.2,3.0,3.5,3.5,4.9,Hit writer true he certain.
1988,2024-05-20,quarterly,2009,3.9,4.9,3.4,3.0,3.7,4.2,Mother road threat majority floor action.
1989,2024-08-05,quarterly,2005,4.1,4.1,3.2,3.9,4.2,4.5,Second product compare read.
